title,vendor,inventory_policy,inventory_available,created_at,meta,objectID,curators_product,soldout,maxdeltime,mindeltime
Barbier Sculptural Lamp 1970s,Collection apart,deny,False,2024-06-27T13:31:13.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '3'}, 'mindeliverytime': {'mindeltime': '2'}}",48065784807689,False,true,3,2
Chirstopher Dresser's Tea Pot,Boga Avante Shop,deny,False,2024-08-26T09:22:59.000Z,"{'custom': {'curators_product': 'true', 'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48325762810121,False,true,2,1
Small Hastings Pottery Studio Pottery vase,RELIC LONDON,deny,False,2024-08-26T08:21:45.000Z,{'custom': {'soldout': 'true'}},48325540774153,False,true,-1,-1
Very Large Abstract Glass Sculpture,RELIC LONDON,deny,False,2024-08-26T08:21:39.000Z,{'custom': {'soldout': 'true'}},48325540610313,False,true,-1,-1
Set Of 6 Coasters,Les Objoies,deny,False,2024-07-16T08:54:42.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48162315469065,False,true,2,1
Small Bronze Abstract Sculpture by Inger Brandt,RELIC LONDON,deny,False,2024-08-26T08:21:51.000Z,{'custom': {'soldout': 'true'}},48325541101833,False,true,-1,-1
Tellem Style Headrest (Mali),RELIC LONDON,deny,False,2024-08-26T08:21:19.000Z,{'custom': {'soldout': 'true'}},48325539823881,False,true,-1,-1
Neoclassical Wrought Iron and Tan Leather Curule Stool,RELIC LONDON,deny,False,2024-08-26T08:21:18.000Z,{'custom': {'soldout': 'true'}},48325539594505,False,true,-1,-1
Large Glass Candlestick by Staffan Gellerstedt,RELIC LONDON,deny,False,2024-08-26T08:20:56.000Z,{'custom': {'soldout': 'true'}},48325537202441,False,true,-1,-1
Framed Model Study by Per Olof Netterblad,RELIC LONDON,deny,False,2024-08-26T08:20:56.000Z,{'custom': {'soldout': 'true'}},48325537169673,False,true,-1,-1
Just Andersen Mini Vase Collection,Collection apart,deny,False,2024-08-26T15:00:17.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48326880723209,False,true,2,1
Decanter Set Simon Gate,Collection apart,deny,False,2024-08-26T14:29:58.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48326828359945,False,true,2,1
Pleated Vase 1930s,Collection apart,deny,False,2024-08-26T14:29:58.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48326828327177,False,true,2,1
Tulipiere Vase 1930s,Collection apart,deny,False,2024-08-26T14:25:12.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48326823608585,False,true,2,1
Cosmo Coupe - Set of Four,Sophie Lou Jacobsen,deny,False,2024-09-26T19:32:47.000Z,{'custom': {'soldout': 'true'}},48464989192457,False,true,-1,-1
Cosmo Cordial Coupe - Set of Four,Sophie Lou Jacobsen,deny,False,2024-09-26T19:32:59.000Z,{'custom': {'soldout': 'true'}},48464989716745,False,true,-1,-1
Twist Napkins,Sophie Lou Jacobsen,deny,False,2024-09-26T19:32:51.000Z,{'custom': {'soldout': 'true'}},48464989323529,False,true,-1,-1
Glamour Art Deco Bowl,Out For Lunch,deny,False,2024-04-05T08:05:04.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",45272289902857,False,true,2,1
Interior Oil Painting by SVEN OLOF ROSEN | Sweden | 1958,Veter Vintage,deny,False,2024-09-03T08:24:15.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '1'}}",48360544502025,False,true,4,1
Six Inox Egg Cups,Boga Avante Shop,deny,False,2024-08-27T09:28:32.000Z,{'custom': {'soldout': 'true'}},48329237037321,False,true,-1,-1
Handcarved Coasters,Out For Lunch,deny,False,2024-08-28T09:13:30.000Z,{'custom': {'soldout': 'true'}},48332953059593,False,true,-1,-1
Marble Table Lamps Duo,Out For Lunch,deny,False,2024-08-28T09:12:47.000Z,{'custom': {'soldout': 'true'}},48332952305929,False,true,-1,-1
"'Carrara' Ceramic Trio, 1940s, Sweden",Spigel,deny,False,2024-09-10T09:50:37.000Z,{'custom': {'soldout': 'true'}},48397494124809,False,true,-1,-1
Mid-Century Brass Candelabras,Spigel,deny,False,2024-09-10T09:50:29.000Z,{'custom': {'soldout': 'true'}},48397493862665,False,true,-1,-1
1930s Art Deco Facetted Liqueur Glasses,Dodo Vintage,deny,False,2024-09-02T12:49:24.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48357147345161,False,true,2,1
Brutalist Brass Candelabra | Netherlands | 1970s,Veter Vintage,deny,False,2024-09-03T08:24:06.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '1'}}",48360542634249,False,true,4,1
Chrome Candleholder,Out For Lunch,deny,False,2024-08-28T09:13:21.000Z,{'custom': {'soldout': 'true'}},48332952928521,False,true,-1,-1
Six Ice Cream Cups,Out For Lunch,deny,False,2024-08-28T09:13:12.000Z,{'custom': {'soldout': 'true'}},48332952764681,False,true,-1,-1
Wenge Wood Grinder,Out For Lunch,deny,False,2024-08-28T09:12:39.000Z,{'custom': {'soldout': 'true'}},48332952011017,False,true,-1,-1
Mushroom Table Lamp,Boga Avante Shop,deny,False,2024-08-26T09:22:43.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48325759861001,False,true,2,1
"""Bombè"" Alessi Tea/Coffee Set",Boga Avante Shop,deny,False,2024-08-21T14:29:56.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48309357445385,False,true,2,1
Art Nouveau liqueur goblet set,Dodo Vintage,deny,False,2024-08-24T14:27:01.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48320746455305,False,true,2,1
Wenge Folding Magazine Rack,Collect Cph,deny,False,2024-08-13T08:51:50.000Z,{'custom': {'soldout': 'true'}},48274667307273,False,true,-1,-1
"""La Petite Boîte"" - Julii Table Lamp",mattina moderna,deny,False,2024-09-13T10:40:20.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '3'}}",48410977272073,False,true,4,3
"Art Deco Perfume Bottle, 1930s",Spigel,deny,False,2024-08-21T14:30:07.000Z,{'custom': {'soldout': 'true'}},48309359509769,False,true,-1,-1
Rare Franz Nagel Candlesticks,Médecine,deny,False,2024-07-25T09:08:32.000Z,{'custom': {'soldout': 'true'}},48197435785481,False,true,-1,-1
Rare Vintage Cutlery Set,Médecine,deny,False,2024-07-25T09:08:25.000Z,{'custom': {'soldout': 'true'}},48197435556105,False,true,-1,-1
Silverclock - Red & Dark Red,Silje Lindrup,deny,False,2024-09-02T12:15:33.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48356982522121,False,true,2,1
Cubist Sculpture,Spigel,deny,False,2024-07-10T08:19:00.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48133389058313,False,true,2,1
Table Light,Collect Cph,deny,False,2024-07-18T08:11:34.000Z,{'custom': {'soldout': 'true'}},48170971234569,False,true,-1,-1
Fauvery 70's Ceramic Table Lamp,Les Objets Amsterdam,deny,False,2024-08-08T08:38:50.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48252824715529,False,true,2,1
Wavy Small Vase,Les Objets Amsterdam,deny,False,2024-08-08T08:38:23.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48252823109897,False,true,2,1
Exotic Wood Sculpture by Pierre Dedieu,Figuresdesign,deny,False,2024-09-18T09:24:57.000Z,{'custom': {'soldout': 'true'}},48427784929545,False,true,-1,-1
Small Sculptural Lamp,Collection apart,deny,False,2024-06-27T13:31:22.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48065785430281,False,true,2,1
Barbier Box Lamp 1970s,Collection apart,deny,False,2024-06-27T13:31:11.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '3'}, 'mindeliverytime': {'mindeltime': '2'}}",48065783791881,False,true,3,2
Harald Notini Decanter 1930s,Collection apart,deny,False,2024-06-27T13:31:10.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48065783726345,False,true,2,1
Tapio Wirkkala Silver Bowls,Collection apart,deny,False,2024-06-27T13:31:06.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48065783529737,False,true,2,1
Salt & Pepper Set,Les Objoies,deny,False,2024-05-06T09:28:39.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",45446618153225,False,true,2,1
Tonelli Camicino Cabinet Designed by Marco Gaudenzi,CU-RA-TED,deny,False,2024-07-30T10:24:15.000Z,{'custom': {'soldout': 'true'}},48220495544585,False,true,-1,-1
Round Scallop Tray,Aesthete Label,deny,False,2024-08-12T08:38:16.000Z,{'custom': {'soldout': 'true'}},48270827520265,False,true,-1,-1
Fiorucci,Maison Plage,deny,False,2024-06-24T08:21:27.000Z,{'custom': {'soldout': 'true'}},48048538255625,False,true,-1,-1
Happy Times by Lee Radziwill (Signed Copy),Maison Plage,deny,False,2024-06-24T08:20:52.000Z,{'custom': {'soldout': 'true'}},48048537633033,False,true,-1,-1
Sculptural Floor & Table Light,Collect Cph,deny,False,2024-07-18T08:11:45.000Z,{'custom': {'soldout': 'true'}},48170971398409,False,true,-1,-1
"Brass Candelabra, Sweden, 1950s",Spigel,deny,False,2024-07-29T08:47:27.000Z,{'custom': {'soldout': 'true'}},48215765713161,False,true,-1,-1
Livres de France: Revue Littéraire Mensuelle,Maison Plage,deny,False,2024-06-21T13:26:59.000Z,{'custom': {'soldout': 'true'}},48037477679369,False,true,-1,-1
'Ansoku' Painting,Lara Voce,deny,False,2024-06-20T13:13:04.000Z,"{'custom': {'curators_product': 'true', 'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '3'}, 'mindeliverytime': {'mindeltime': '1'}}",48033611645193,False,true,3,1
Brutalist Textured Studio Vase,Aesthete Label,deny,False,2024-08-12T08:39:01.000Z,{'custom': {'soldout': 'true'}},48270828732681,False,true,-1,-1
Vintage Scallop Trays Pair,Aesthete Label,deny,False,2024-08-12T08:38:55.000Z,{'custom': {'soldout': 'true'}},48270828568841,False,true,-1,-1
Silver Mantel Vase,Aesthete Label,deny,False,2024-08-12T08:38:49.000Z,{'custom': {'soldout': 'true'}},48270828405001,False,true,-1,-1
Nanjizal Waters Vase - Ilona Semeniuk,Aesthete Label,deny,False,2024-08-12T08:38:37.000Z,{'custom': {'soldout': 'true'}},48270828208393,False,true,-1,-1
Vintage Chrome Coupe Dish,Aesthete Label,deny,False,2024-08-12T08:38:35.000Z,{'custom': {'soldout': 'true'}},48270828142857,False,true,-1,-1
Vintage Artwork,Aesthete Label,deny,False,2024-08-12T08:38:32.000Z,{'custom': {'soldout': 'true'}},48270828044553,False,true,-1,-1
Vintage Silver Plate Jug & Bowl,Aesthete Label,deny,False,2024-08-12T08:38:27.000Z,{'custom': {'soldout': 'true'}},48270827979017,False,true,-1,-1
European Studio Pottery Vase 1980s,Aesthete Label,deny,False,2024-08-12T08:38:22.000Z,{'custom': {'soldout': 'true'}},48270827815177,False,true,-1,-1
Set 5 Vintage Chrome Leaf Trays,Aesthete Label,deny,False,2024-08-12T08:38:03.000Z,{'custom': {'soldout': 'true'}},48270827159817,False,true,-1,-1
Mannelli Catch All,Aesthete Label,deny,False,2024-08-12T08:38:00.000Z,{'custom': {'soldout': 'true'}},48270825947401,False,true,-1,-1
Rare Large Shell Pedestal Bowl,Aesthete Label,deny,False,2024-08-12T08:37:53.000Z,{'custom': {'soldout': 'true'}},48270824374537,False,true,-1,-1
"4 Pine Chairs by Rainer Daumiller, Denmark, 1970s",Spigel,deny,False,2024-07-22T07:50:23.000Z,{'custom': {'soldout': 'true'}},48184588140809,False,true,-1,-1
"White Knight Alabaster Table Lamp, Italy, 1970s",Spigel,deny,False,2024-07-22T07:49:31.000Z,{'custom': {'soldout': 'true'}},48184586928393,False,true,-1,-1
Set of Bamboo Cutlery,Les Objoies,deny,False,2024-08-01T09:05:59.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48227693134089,False,true,2,1
Sculptural Ceramic Lamp,Collection apart,deny,False,2024-06-12T09:02:45.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '3'}, 'mindeliverytime': {'mindeltime': '2'}}",45657929613577,False,true,3,2
Brutalist Ashtray,Boga Avante Shop,deny,False,2024-06-17T10:01:25.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48015554380041,False,true,2,1
Pair Of Brutalist Candleholders,Boga Avante Shop,deny,False,2024-06-17T12:55:01.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48016704798985,False,true,2,1
1930s Art Deco Metal Lamp,Spigel,deny,False,2024-07-10T08:18:46.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48133386436873,False,true,2,1
Lily of the Valley Still Life 1961,Collection apart,deny,False,2024-05-27T09:49:49.000Z,{'custom': {'soldout': 'true'}},45536778846473,False,true,-1,-1
Zig Zag Candle Holders,Collect Cph,deny,False,2024-06-26T12:42:47.000Z,{'custom': {'soldout': 'true'}},48060240167177,False,true,-1,-1
Chrome Teapot,Out For Lunch,deny,False,2024-06-18T08:28:57.000Z,{'custom': {'soldout': 'true'}},48020948451593,False,true,-1,-1
Murano Glass Centre Piece,Maud Vaughan,deny,False,2024-08-12T08:37:54.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '3'}, 'mindeliverytime': {'mindeltime': '1'}}",48270824440073,False,true,3,1
Shell Butter Dish,Les Objoies,deny,False,2024-07-16T08:54:39.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48162315370761,False,true,2,1
Shell and Swan Dish,Les Objoies,deny,False,2024-07-16T08:54:36.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48162315206921,False,true,2,1
Steel and Wood Tray,Les Objoies,deny,False,2024-07-16T08:54:16.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48162314289417,False,true,2,1
Noam Champagne Glass - Set of Four,Akua Objects,deny,False,2024-04-10T08:51:40.000Z,{'custom': {'soldout': 'true'}},45312217219337,False,true,-1,-1
"Swedish Art Deco Metal and Wood Lamp, 1930s",Spigel,deny,False,2024-07-11T11:53:17.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48140670664969,False,true,2,1
1920's Table Lamp,Out For Lunch,deny,False,2024-06-18T08:29:29.000Z,{'custom': {'soldout': 'true'}},48020951728393,False,true,-1,-1
String Bowl,Out For Lunch,deny,False,2024-06-18T08:28:18.000Z,{'custom': {'soldout': 'true'}},48020944978185,False,true,-1,-1
"Vintage Neoclassical Sculpture, Sweden",Spigel,deny,False,2024-07-10T12:43:10.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48135868055817,False,true,2,1
Art Deco Zodiac Signs Decorative Dish,Spigel,deny,False,2024-07-10T08:19:43.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48133392138505,False,true,2,1
"Art Deco Torchière Table Lamp, France",Spigel,deny,False,2024-07-10T08:19:36.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48133391515913,False,true,2,1
"1930s Art Deco Metal Candlesticks, Denmark",Spigel,deny,False,2024-07-10T08:19:21.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48133390565641,False,true,2,1
"Large Ceramic Portrait / Wall Sculpture, 1930s",Spigel,deny,False,2024-07-10T08:19:21.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48133390500105,False,true,2,1
Vintage Burl Wood Spherical Ball Sculpture,Spigel,deny,False,2024-07-10T08:19:07.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48133389582601,False,true,2,1
The Modern Architecture of Cadaqués: 1955-71,Maison Plage,deny,False,2024-05-27T09:51:39.000Z,{'custom': {'soldout': 'true'}},45536821313801,False,true,-1,-1
Valérie Prot: Cadaqués,Maison Plage,deny,False,2024-05-27T09:51:05.000Z,{'custom': {'soldout': 'true'}},45536815743241,False,true,-1,-1
Revue Cahiers d'Art 1947,Maison Plage,deny,False,2024-05-27T09:50:49.000Z,{'custom': {'soldout': 'true'}},45536810696969,False,true,-1,-1
The Age of Rococo,Maison Plage,deny,False,2024-05-27T09:50:49.000Z,{'custom': {'soldout': 'true'}},45536810565897,False,true,-1,-1
Harrods MOP Cutlery Set,Collection apart,deny,False,2024-05-27T16:27:05.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",45541231984905,False,true,2,1
Stick Table Jesper Morrison 2000,Collection apart,deny,False,2024-05-27T16:27:01.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",45541230772489,False,true,2,1
Christofle Silver Cutlery Holders,Collection apart,deny,False,2024-05-27T16:27:01.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",45541230608649,False,true,2,1
Barbier Lamp 1970s,Collection apart,deny,False,2024-05-27T09:50:24.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",45536798343433,False,true,2,1
Centrepiece Lino Sabattini 1970s,Collection apart,deny,False,2024-05-27T09:49:41.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",45536775700745,False,true,2,1
Cherry Jar Lino Sabattini,Collection apart,deny,False,2024-05-27T09:49:28.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",45536769278217,False,true,2,1
Silver Brass Desk Lamp,Collection apart,deny,False,2024-05-27T09:49:22.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",45536766263561,False,true,2,1
Bronze Hand,Collection apart,deny,False,2024-05-27T09:49:19.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",45536764821769,False,true,2,1
Wood Apple & Pear,Collection apart,deny,False,2024-05-27T09:49:06.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",45536757481737,False,true,2,1
Triple Shell Server,Les Objoies,deny,False,2024-03-18T09:41:57.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",45190960611593,False,true,2,1
Set of Six Mix-Matched Glasses,Out For Lunch,deny,False,2024-06-18T08:29:36.000Z,{'custom': {'soldout': 'true'}},48020952154377,False,true,-1,-1
Art Deco Cutlery,Out For Lunch,deny,False,2024-06-18T08:28:51.000Z,{'custom': {'soldout': 'true'}},48020947697929,False,true,-1,-1
Stainless Steel Tray,Out For Lunch,deny,False,2024-06-18T08:28:47.000Z,{'custom': {'soldout': 'true'}},48020947370249,False,true,-1,-1
Art Deco Teapot,Out For Lunch,deny,False,2024-06-18T08:28:36.000Z,{'custom': {'soldout': 'true'}},48020946387209,False,true,-1,-1
Set of 7 Art Deco Glass,Out For Lunch,deny,False,2024-06-18T08:28:22.000Z,{'custom': {'soldout': 'true'}},48020945469705,False,true,-1,-1
1940's Wooden lamp,Out For Lunch,deny,False,2024-06-18T08:28:22.000Z,{'custom': {'soldout': 'true'}},48020945436937,False,true,-1,-1
Mid-century Candleholder,Out For Lunch,deny,False,2024-06-18T08:28:01.000Z,{'custom': {'soldout': 'true'}},48020943307017,False,true,-1,-1
Art Deco Creamer & Sugar Bowl,Out For Lunch,deny,False,2024-06-18T08:27:57.000Z,{'custom': {'soldout': 'true'}},48020942815497,False,true,-1,-1
Small Teapot,Out For Lunch,deny,False,2024-06-18T08:27:54.000Z,{'custom': {'soldout': 'true'}},48020941209865,False,true,-1,-1
Vintage Marble Chessboard,Boga Avante Shop,deny,False,2024-06-17T10:01:25.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48015554412809,False,true,2,1
Vintage Green and White Marble Chessboard,Boga Avante Shop,deny,False,2024-06-17T10:01:23.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48015554281737,False,true,2,1
Silver Fruit Bowl,Boga Avante Shop,deny,False,2024-06-17T10:01:11.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48015553036553,False,true,2,1
Silver Clock,Silje Lindrup,deny,False,2024-07-25T09:09:00.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",48197436965129,False,true,2,1
Brutalist Ashtray,Boga Avante Shop,deny,False,2024-05-21T08:07:54.000Z,{'custom': {'soldout': 'true'}},45509099651337,False,true,-1,-1
Egg Cup,Boga Avante Shop,deny,False,2024-05-21T08:09:13.000Z,{'custom': {'soldout': 'true'}},45509103681801,False,true,-1,-1
Brutalist Candleholders,Boga Avante Shop,deny,False,2024-05-16T08:12:17.000Z,{'custom': {'soldout': 'true'}},45493882749193,False,true,-1,-1
"Elda, watercolor on 300g/m2 cotton paper",FRANITCH,deny,False,2024-04-09T08:45:40.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",45300351140105,False,true,2,1
Sculptural Lamp,Out For Lunch,deny,False,2024-03-19T09:33:43.000Z,{'custom': {'soldout': 'true'}},45194802725129,False,true,-1,-1
Mirror Bien Fait in Lava Stone,Bien Paris,deny,False,2024-06-11T12:33:16.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",45653113405705,False,true,2,1
Steel Wall light,Collect Cph,deny,False,2024-05-29T09:11:45.000Z,{'custom': {'soldout': 'true'}},45557277425929,False,true,-1,-1
Irving Penn regards the work of Issey Miyake,Boga Avante Shop,deny,False,2024-05-21T08:09:20.000Z,{'custom': {'soldout': 'true'}},45509103911177,False,true,-1,-1
Bohemian Amber Glass Vase by Miloslav Klinger for ZBS,Break The Mould Magasin,deny,False,2024-06-11T12:32:59.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",45653111472393,False,true,2,1
"Set of Six Crystal Liqueur Glasses, Rosenthal Berlin",Break The Mould Magasin,deny,False,2024-06-11T12:32:08.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",45653105049865,False,true,2,1
Michele Bowl Small,Akua Objects,deny,False,2024-04-10T08:53:04.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",45312221610249,False,true,2,1
"Ice cube lighter by Antonio Imperatore Italy, 1970",Malamar Studio,deny,False,2024-06-19T09:39:17.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '2'}}",48026780893449,False,true,4,2
Mid-Century Cutlery Set,Boga Avante Shop,deny,False,2024-05-21T08:09:33.000Z,{'custom': {'soldout': 'true'}},45509104337161,False,true,-1,-1
Set of Six Stainless Steel Egg Cups,Boga Avante Shop,deny,False,2024-05-21T08:09:18.000Z,{'custom': {'soldout': 'true'}},45509103845641,False,true,-1,-1
Silver Vintage Basket,Boga Avante Shop,deny,False,2024-05-21T08:09:01.000Z,{'custom': {'soldout': 'true'}},45509102600457,False,true,-1,-1
Danish Sugar and Creamer Set,Boga Avante Shop,deny,False,2024-05-21T08:08:55.000Z,{'custom': {'soldout': 'true'}},45509102272777,False,true,-1,-1
Dali's Mustache,Boga Avante Shop,deny,False,2024-05-21T08:08:52.000Z,{'custom': {'soldout': 'true'}},45509102076169,False,true,-1,-1
The Cut Outs of: Henri Matisse,Boga Avante Shop,deny,False,2024-05-21T08:08:27.000Z,{'custom': {'soldout': 'true'}},45509101420809,False,true,-1,-1
Spreader Knives Set,Boga Avante Shop,deny,False,2024-05-21T08:08:14.000Z,{'custom': {'soldout': 'true'}},45509100798217,False,true,-1,-1
Silver Pillbox With Onyx Stone,Boga Avante Shop,deny,False,2024-05-21T08:08:11.000Z,{'custom': {'soldout': 'true'}},45509100568841,False,true,-1,-1
Mexican Silver Shell Vide Poche,Manushi,deny,False,2024-03-28T12:35:58.000Z,"{'custom': {'soldout': 'true'}, 'maxdeliverytime': {'maxdeltime': '1'}, 'mindeliverytime': {'mindeltime': '1'}}",45237127708937,False,true,1,1
